,variable,Date,Hour,value,units,site,dates,WeekDay,WeekPart,time stamp
1435,Total.Flow,10/9/2016,13,0.585933333,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 13:00
1436,Total.Flow,10/9/2016,14,0.398933333,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 14:00
1437,Total.Flow,10/9/2016,15,0.648266667,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 15:00
1438,Total.Flow,10/9/2016,16,0.498666667,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 16:00
1439,Total.Flow,10/9/2016,17,0.423866667,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 17:00
1440,Total.Flow,10/9/2016,18,0.4488,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 18:00
1441,Total.Flow,10/9/2016,19,0.623333333,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 19:00
1442,Total.Flow,10/9/2016,20,0.137133333,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 20:00
1443,Total.Flow,10/9/2016,21,0.199466667,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 21:00
1444,Total.Flow,10/9/2016,22,0.174533333,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 22:00
1445,Total.Flow,10/9/2016,23,0.012466667,GPM,BuildingB,10/9/2016,1,Weekday,10/9/2016 23:00
1446,Total.Flow,10/10/2016,0,0.199466667,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 0:00
1447,Total.Flow,10/10/2016,1,0,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 1:00
1448,Total.Flow,10/10/2016,2,0,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 2:00
1449,Total.Flow,10/10/2016,3,0,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 3:00
1450,Total.Flow,10/10/2016,4,0,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 4:00
1451,Total.Flow,10/10/2016,5,0,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 5:00
1452,Total.Flow,10/10/2016,6,0.4114,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 6:00
1453,Total.Flow,10/10/2016,7,1.358866667,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 7:00
1454,Total.Flow,10/10/2016,8,0.5984,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 8:00
1455,Total.Flow,10/10/2016,9,0.385333333,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 9:00
1456,Total.Flow,10/10/2016,10,0.423866667,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 10:00
1457,Total.Flow,10/10/2016,11,0.698133333,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 11:00
1458,Total.Flow,10/10/2016,12,0.187,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 12:00
1459,Total.Flow,10/10/2016,13,0.922533333,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 13:00
1460,Total.Flow,10/10/2016,14,0.199466667,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 14:00
1461,Total.Flow,10/10/2016,15,0.386466667,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 15:00
1462,Total.Flow,10/10/2016,16,0.2244,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 16:00
1463,Total.Flow,10/10/2016,17,1.022266667,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 17:00
1464,Total.Flow,10/10/2016,18,0.922533333,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 18:00
1465,Total.Flow,10/10/2016,19,0.361533333,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 19:00
1466,Total.Flow,10/10/2016,20,0.885133333,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 20:00
1467,Total.Flow,10/10/2016,21,0.1122,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 21:00
1468,Total.Flow,10/10/2016,22,0.162283333,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 22:00
1469,Total.Flow,10/10/2016,23,0.049866667,GPM,BuildingB,10/10/2016,2,Weekday,10/10/2016 23:00
1470,Total.Flow,10/11/2016,0,0.27305,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 0:00
1471,Total.Flow,10/11/2016,1,0,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 1:00
1472,Total.Flow,10/11/2016,2,0,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 2:00
1473,Total.Flow,10/11/2016,3,0,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 3:00
1474,Total.Flow,10/11/2016,4,0,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 4:00
1475,Total.Flow,10/11/2016,5,0.062333333,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 5:00
1476,Total.Flow,10/11/2016,6,1.5708,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 6:00
1477,Total.Flow,10/11/2016,7,1.2342,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 7:00
1478,Total.Flow,10/11/2016,8,0.573466667,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 8:00
1479,Total.Flow,10/11/2016,9,0.473733333,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 9:00
1480,Total.Flow,10/11/2016,10,0.236866667,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 10:00
1481,Total.Flow,10/11/2016,11,0.211933333,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 11:00
1482,Total.Flow,10/11/2016,12,0.249333333,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 12:00
1483,Total.Flow,10/11/2016,13,0.199466667,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 13:00
1484,Total.Flow,10/11/2016,14,0.4114,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 14:00
1485,Total.Flow,10/11/2016,15,0.174533333,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 15:00
1486,Total.Flow,10/11/2016,16,0.1122,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 16:00
1487,Total.Flow,10/11/2016,17,0.311666667,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 17:00
1488,Total.Flow,10/11/2016,18,0.7854,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 18:00
1489,Total.Flow,10/11/2016,19,0.423866667,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 19:00
1490,Total.Flow,10/11/2016,20,0.3366,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 20:00
1491,Total.Flow,10/11/2016,21,0.3366,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 21:00
1492,Total.Flow,10/11/2016,22,0.124666667,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 22:00
1493,Total.Flow,10/11/2016,23,0.099733333,GPM,BuildingB,10/11/2016,3,Weekday,10/11/2016 23:00
1494,Total.Flow,10/12/2016,0,0.087266667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 0:00
1495,Total.Flow,10/12/2016,1,0.049866667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 1:00
1496,Total.Flow,10/12/2016,2,0,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 2:00
1497,Total.Flow,10/12/2016,3,0,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 3:00
1498,Total.Flow,10/12/2016,4,0.199466667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 4:00
1499,Total.Flow,10/12/2016,5,0.0374,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 5:00
1500,Total.Flow,10/12/2016,6,0.236866667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 6:00
1501,Total.Flow,10/12/2016,7,1.80735,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 7:00
1502,Total.Flow,10/12/2016,8,0.3366,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 8:00
1503,Total.Flow,10/12/2016,9,0.511133333,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 9:00
1504,Total.Flow,10/12/2016,10,0.760466667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 10:00
1505,Total.Flow,10/12/2016,11,0.199466667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 11:00
1506,Total.Flow,10/12/2016,12,0.4488,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 12:00
1507,Total.Flow,10/12/2016,13,0.4862,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 13:00
1508,Total.Flow,10/12/2016,14,0.623333333,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 14:00
1509,Total.Flow,10/12/2016,15,0.124666667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 15:00
1510,Total.Flow,10/12/2016,16,0.398933333,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 16:00
1511,Total.Flow,10/12/2016,17,0.2618,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 17:00
1512,Total.Flow,10/12/2016,18,0.685666667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 18:00
1513,Total.Flow,10/12/2016,19,0.573466667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 19:00
1514,Total.Flow,10/12/2016,20,0.249333333,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 20:00
1515,Total.Flow,10/12/2016,21,0.199466667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 21:00
1516,Total.Flow,10/12/2016,22,0.211933333,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 22:00
1517,Total.Flow,10/12/2016,23,0.162066667,GPM,BuildingB,10/12/2016,4,Weekday,10/12/2016 23:00
1518,Total.Flow,10/13/2016,0,0.024933333,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 0:00
1519,Total.Flow,10/13/2016,1,0.024933333,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 1:00
1520,Total.Flow,10/13/2016,2,0.012466667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 2:00
1521,Total.Flow,10/13/2016,3,0.199466667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 3:00
1522,Total.Flow,10/13/2016,4,0.012466667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 4:00
1523,Total.Flow,10/13/2016,5,0.087266667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 5:00
1524,Total.Flow,10/13/2016,6,1.957266667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 6:00
1525,Total.Flow,10/13/2016,7,0.7106,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 7:00
1526,Total.Flow,10/13/2016,8,0.0374,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 8:00
1527,Total.Flow,10/13/2016,9,0.361533333,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 9:00
1528,Total.Flow,10/13/2016,10,0.610866667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 10:00
1529,Total.Flow,10/13/2016,11,0.5236,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 11:00
1530,Total.Flow,10/13/2016,12,0.386466667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 12:00
1531,Total.Flow,10/13/2016,13,0.174533333,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 13:00
1532,Total.Flow,10/13/2016,14,0.324133333,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 14:00
1533,Total.Flow,10/13/2016,15,0.349066667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 15:00
1534,Total.Flow,10/13/2016,16,0.249333333,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 16:00
1535,Total.Flow,10/13/2016,17,0.370830508,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 17:00
1536,Total.Flow,10/13/2016,18,0.4862,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 18:00
1537,Total.Flow,10/13/2016,19,0.2244,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 19:00
1538,Total.Flow,10/13/2016,20,0.187,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 20:00
1539,Total.Flow,10/13/2016,21,0.211933333,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 21:00
1540,Total.Flow,10/13/2016,22,0.049866667,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 22:00
1541,Total.Flow,10/13/2016,23,0.0748,GPM,BuildingB,10/13/2016,5,Weekday,10/13/2016 23:00
1542,Total.Flow,10/14/2016,0,0.012466667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 0:00
1543,Total.Flow,10/14/2016,1,0,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 1:00
1544,Total.Flow,10/14/2016,2,0.012466667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 2:00
1545,Total.Flow,10/14/2016,3,0,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 3:00
1546,Total.Flow,10/14/2016,4,0,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 4:00
1547,Total.Flow,10/14/2016,5,0.012466667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 5:00
1548,Total.Flow,10/14/2016,6,0.502965517,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 6:00
1549,Total.Flow,10/14/2016,7,1.994666667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 7:00
1550,Total.Flow,10/14/2016,8,0.236866667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 8:00
1551,Total.Flow,10/14/2016,9,0.660733333,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 9:00
1552,Total.Flow,10/14/2016,10,0.5984,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 10:00
1553,Total.Flow,10/14/2016,11,0.286733333,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 11:00
1554,Total.Flow,10/14/2016,12,0.386466667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 12:00
1555,Total.Flow,10/14/2016,13,0.461266667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 13:00
1556,Total.Flow,10/14/2016,14,0.249333333,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 14:00
1557,Total.Flow,10/14/2016,15,0.187,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 15:00
1558,Total.Flow,10/14/2016,16,0.324133333,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 16:00
1559,Total.Flow,10/14/2016,17,0.124666667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 17:00
1560,Total.Flow,10/14/2016,18,0.735533333,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 18:00
1561,Total.Flow,10/14/2016,19,0.324133333,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 19:00
1562,Total.Flow,10/14/2016,20,0.274266667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 20:00
1563,Total.Flow,10/14/2016,21,0.187,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 21:00
1564,Total.Flow,10/14/2016,22,0.2244,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 22:00
1565,Total.Flow,10/14/2016,23,0.049866667,GPM,BuildingB,10/14/2016,6,Weekend,10/14/2016 23:00
1566,Total.Flow,10/15/2016,0,0,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 0:00
1567,Total.Flow,10/15/2016,1,0,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 1:00
1568,Total.Flow,10/15/2016,2,0,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 2:00
1569,Total.Flow,10/15/2016,3,0,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 3:00
1570,Total.Flow,10/15/2016,4,0,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 4:00
1571,Total.Flow,10/15/2016,5,0,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 5:00
1572,Total.Flow,10/15/2016,6,0,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 6:00
1573,Total.Flow,10/15/2016,7,0.4488,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 7:00
1574,Total.Flow,10/15/2016,8,0.685666667,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 8:00
1575,Total.Flow,10/15/2016,9,0.473733333,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 9:00
1576,Total.Flow,10/15/2016,10,0.236866667,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 10:00
1577,Total.Flow,10/15/2016,11,0.959933333,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 11:00
1578,Total.Flow,10/15/2016,12,1.333933333,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 12:00
1579,Total.Flow,10/15/2016,13,0.6732,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 13:00
1580,Total.Flow,10/15/2016,14,0.45640678,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 14:00
1581,Total.Flow,10/15/2016,15,0.461266667,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 15:00
1582,Total.Flow,10/15/2016,16,0.436333333,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 16:00
1583,Total.Flow,10/15/2016,17,0.2244,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 17:00
1584,Total.Flow,10/15/2016,18,0.585933333,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 18:00
1585,Total.Flow,10/15/2016,19,0.349066667,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 19:00
1586,Total.Flow,10/15/2016,20,0.361533333,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 20:00
1587,Total.Flow,10/15/2016,21,0.187,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 21:00
1588,Total.Flow,10/15/2016,22,0.349066667,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 22:00
1589,Total.Flow,10/15/2016,23,0.174533333,GPM,BuildingB,10/15/2016,7,Weekend,10/15/2016 23:00
1590,Total.Flow,10/16/2016,0,0.099733333,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 0:00
1591,Total.Flow,10/16/2016,1,0.0748,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 1:00
1592,Total.Flow,10/16/2016,2,0.012466667,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 2:00
1593,Total.Flow,10/16/2016,3,0.012466667,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 3:00
1594,Total.Flow,10/16/2016,4,0,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 4:00
1595,Total.Flow,10/16/2016,5,0,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 5:00
1596,Total.Flow,10/16/2016,6,0.0374,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 6:00
1597,Total.Flow,10/16/2016,7,0.511133333,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 7:00
1598,Total.Flow,10/16/2016,8,1.034733333,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 8:00
1599,Total.Flow,10/16/2016,9,0.685666667,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 9:00
1600,Total.Flow,10/16/2016,10,0.8976,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 10:00
1601,Total.Flow,10/16/2016,11,0.398933333,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 11:00
1602,Total.Flow,10/16/2016,12,0.623333333,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 12:00
1603,Total.Flow,10/16/2016,13,0.423866667,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 13:00
1604,Total.Flow,10/16/2016,14,1.097066667,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 14:00
1605,Total.Flow,10/16/2016,15,0.211933333,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 15:00
1606,Total.Flow,10/16/2016,16,0.536066667,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 16:00
1607,Total.Flow,10/16/2016,17,0.14247619,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 17:00
1608,Total.Flow,10/16/2016,20,0.063659574,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 20:00
1609,Total.Flow,10/16/2016,21,0.0374,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 21:00
1610,Total.Flow,10/16/2016,22,0.099733333,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 22:00
1611,Total.Flow,10/16/2016,23,0.137133333,GPM,BuildingB,10/16/2016,1,Weekday,10/16/2016 23:00
1612,Total.Flow,10/17/2016,0,0.012466667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 0:00
1613,Total.Flow,10/17/2016,1,0.012466667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 1:00
1614,Total.Flow,10/17/2016,2,0,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 2:00
1615,Total.Flow,10/17/2016,3,0,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 3:00
1616,Total.Flow,10/17/2016,4,0.012466667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 4:00
1617,Total.Flow,10/17/2016,5,0,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 5:00
1618,Total.Flow,10/17/2016,6,0.174533333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 6:00
1619,Total.Flow,10/17/2016,7,0.648266667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 7:00
1620,Total.Flow,10/17/2016,8,2.231533333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 8:00
1621,Total.Flow,10/17/2016,9,0.511133333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 9:00
1622,Total.Flow,10/17/2016,10,0.423866667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 10:00
1623,Total.Flow,10/17/2016,11,0.087266667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 11:00
1624,Total.Flow,10/17/2016,12,0.249333333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 12:00
1625,Total.Flow,10/17/2016,13,0.174533333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 13:00
1626,Total.Flow,10/17/2016,14,0.573466667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 14:00
1627,Total.Flow,10/17/2016,15,0.286733333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 15:00
1628,Total.Flow,10/17/2016,16,0.274266667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 16:00
1629,Total.Flow,10/17/2016,17,0.361533333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 17:00
1630,Total.Flow,10/17/2016,18,0.274266667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 18:00
1631,Total.Flow,10/17/2016,19,0.947466667,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 19:00
1632,Total.Flow,10/17/2016,20,0.099733333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 20:00
1633,Total.Flow,10/17/2016,21,0.6732,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 21:00
1634,Total.Flow,10/17/2016,22,0.398933333,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 22:00
1635,Total.Flow,10/17/2016,23,0.0748,GPM,BuildingB,10/17/2016,2,Weekday,10/17/2016 23:00
1636,Total.Flow,10/18/2016,0,0.062333333,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 0:00
1637,Total.Flow,10/18/2016,1,0,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 1:00
1638,Total.Flow,10/18/2016,2,0,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 2:00
1639,Total.Flow,10/18/2016,3,0,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 3:00
1640,Total.Flow,10/18/2016,4,0.161866667,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 4:00
1641,Total.Flow,10/18/2016,5,0.049866667,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 5:00
1642,Total.Flow,10/18/2016,6,1.5334,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 6:00
1643,Total.Flow,10/18/2016,7,0.8976,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 7:00
1644,Total.Flow,10/18/2016,8,0.361533333,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 8:00
1645,Total.Flow,10/18/2016,9,0.349066667,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 9:00
1646,Total.Flow,10/18/2016,10,0.7106,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 10:00
1647,Total.Flow,10/18/2016,11,0.249333333,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 11:00
1648,Total.Flow,10/18/2016,12,0.610866667,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 12:00
1649,Total.Flow,10/18/2016,13,0.162066667,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 13:00
1650,Total.Flow,10/18/2016,14,0.249333333,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 14:00
1651,Total.Flow,10/18/2016,15,0.087266667,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 15:00
1652,Total.Flow,10/18/2016,16,0.199466667,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 16:00
1653,Total.Flow,10/18/2016,17,0.2618,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 17:00
1654,Total.Flow,10/18/2016,18,0.2992,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 18:00
1655,Total.Flow,10/18/2016,19,0.374,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 19:00
1656,Total.Flow,10/18/2016,20,0.473733333,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 20:00
1657,Total.Flow,10/18/2016,21,0.099733333,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 21:00
1658,Total.Flow,10/18/2016,22,0.249583333,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 22:00
1659,Total.Flow,10/18/2016,23,0.024933333,GPM,BuildingB,10/18/2016,3,Weekday,10/18/2016 23:00
1660,Total.Flow,10/19/2016,0,0.124666667,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 0:00
1661,Total.Flow,10/19/2016,1,0.062333333,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 1:00
1662,Total.Flow,10/19/2016,2,0.012466667,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 2:00
1663,Total.Flow,10/19/2016,3,0.024933333,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 3:00
1664,Total.Flow,10/19/2016,4,0,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 4:00
1665,Total.Flow,10/19/2016,5,0.1122,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 5:00
1666,Total.Flow,10/19/2016,6,0.236866667,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 6:00
1667,Total.Flow,10/19/2016,7,1.9074,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 7:00
1668,Total.Flow,10/19/2016,8,0.735533333,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 8:00
1669,Total.Flow,10/19/2016,9,0.3366,GPM,BuildingB,10/19/2016,4,Weekday,10/19/2016 9:00
