,time stamp,date_pt,hour_pt,time_pt,var,value,site,vartype,dates,timestep_sum
206,2015-01-09 14:00:00,2015-01-09,14,2015-01-09 14:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-09,1
207,2015-01-09 15:00:00,2015-01-09,15,2015-01-09 15:00:00,GPM,70.0,sunset,Flow (GPM),2015-01-09,1
208,2015-01-09 16:00:00,2015-01-10,16,2015-01-09 16:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-09,1
209,2015-01-09 17:00:00,2015-01-10,17,2015-01-09 17:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2015-01-09,1
210,2015-01-09 18:00:00,2015-01-10,18,2015-01-09 18:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-09,1
211,2015-01-09 19:00:00,2015-01-10,19,2015-01-09 19:00:00,GPM,70.0,sunset,Flow (GPM),2015-01-09,1
212,2015-01-09 20:00:00,2015-01-10,20,2015-01-09 20:00:00,GPM,80.0,sunset,Flow (GPM),2015-01-09,1
213,2015-01-09 21:00:00,2015-01-10,21,2015-01-09 21:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-09,1
214,2015-01-09 22:00:00,2015-01-10,22,2015-01-09 22:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-09,1
215,2015-01-09 23:00:00,2015-01-10,23,2015-01-09 23:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-09,1
216,2015-01-10 00:00:00,2015-01-10,0,2015-01-10 00:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-10,1
217,2015-01-10 01:00:00,2015-01-10,1,2015-01-10 01:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-10,1
218,2015-01-10 02:00:00,2015-01-10,2,2015-01-10 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-10,1
219,2015-01-10 03:00:00,2015-01-10,3,2015-01-10 03:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-10,1
220,2015-01-10 04:00:00,2015-01-10,4,2015-01-10 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-10,1
221,2015-01-10 05:00:00,2015-01-10,5,2015-01-10 05:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-10,1
222,2015-01-10 06:00:00,2015-01-10,6,2015-01-10 06:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-10,1
223,2015-01-10 07:00:00,2015-01-10,7,2015-01-10 07:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-10,1
224,2015-01-10 08:00:00,2015-01-10,8,2015-01-10 08:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-10,1
225,2015-01-10 09:00:00,2015-01-10,9,2015-01-10 09:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-10,1
226,2015-01-10 10:00:00,2015-01-10,10,2015-01-10 10:00:00,GPM,220.00000000000003,sunset,Flow (GPM),2015-01-10,1
227,2015-01-10 11:00:00,2015-01-10,11,2015-01-10 11:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-10,1
228,2015-01-10 12:00:00,2015-01-10,12,2015-01-10 12:00:00,GPM,240.0,sunset,Flow (GPM),2015-01-10,1
229,2015-01-10 13:00:00,2015-01-10,13,2015-01-10 13:00:00,GPM,190.0,sunset,Flow (GPM),2015-01-10,1
230,2015-01-10 14:00:00,2015-01-10,14,2015-01-10 14:00:00,GPM,170.0,sunset,Flow (GPM),2015-01-10,1
231,2015-01-10 15:00:00,2015-01-10,15,2015-01-10 15:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2015-01-10,1
232,2015-01-10 16:00:00,2015-01-11,16,2015-01-10 16:00:00,GPM,140.0,sunset,Flow (GPM),2015-01-10,1
233,2015-01-10 17:00:00,2015-01-11,17,2015-01-10 17:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-10,1
234,2015-01-10 18:00:00,2015-01-11,18,2015-01-10 18:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-10,1
235,2015-01-10 19:00:00,2015-01-11,19,2015-01-10 19:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-10,1
236,2015-01-10 20:00:00,2015-01-11,20,2015-01-10 20:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-10,1
237,2015-01-10 21:00:00,2015-01-11,21,2015-01-10 21:00:00,GPM,120.0,sunset,Flow (GPM),2015-01-10,1
238,2015-01-10 22:00:00,2015-01-11,22,2015-01-10 22:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-10,1
239,2015-01-10 23:00:00,2015-01-11,23,2015-01-10 23:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-10,1
240,2015-01-11 00:00:00,2015-01-11,0,2015-01-11 00:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-11,1
241,2015-01-11 01:00:00,2015-01-11,1,2015-01-11 01:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-11,1
242,2015-01-11 02:00:00,2015-01-11,2,2015-01-11 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-11,1
243,2015-01-11 03:00:00,2015-01-11,3,2015-01-11 03:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-11,1
244,2015-01-11 04:00:00,2015-01-11,4,2015-01-11 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-11,1
245,2015-01-11 05:00:00,2015-01-11,5,2015-01-11 05:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-11,1
246,2015-01-11 06:00:00,2015-01-11,6,2015-01-11 06:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-11,1
247,2015-01-11 07:00:00,2015-01-11,7,2015-01-11 07:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-11,1
248,2015-01-11 08:00:00,2015-01-11,8,2015-01-11 08:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-11,1
249,2015-01-11 09:00:00,2015-01-11,9,2015-01-11 09:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-11,1
250,2015-01-11 10:00:00,2015-01-11,10,2015-01-11 10:00:00,GPM,70.0,sunset,Flow (GPM),2015-01-11,1
251,2015-01-11 11:00:00,2015-01-11,11,2015-01-11 11:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-11,1
252,2015-01-11 12:00:00,2015-01-11,12,2015-01-11 12:00:00,GPM,230.0,sunset,Flow (GPM),2015-01-11,1
253,2015-01-11 13:00:00,2015-01-11,13,2015-01-11 13:00:00,GPM,140.0,sunset,Flow (GPM),2015-01-11,1
254,2015-01-11 14:00:00,2015-01-11,14,2015-01-11 14:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-11,1
255,2015-01-11 15:00:00,2015-01-11,15,2015-01-11 15:00:00,GPM,70.0,sunset,Flow (GPM),2015-01-11,1
256,2015-01-11 16:00:00,2015-01-12,16,2015-01-11 16:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-11,1
257,2015-01-11 17:00:00,2015-01-12,17,2015-01-11 17:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-11,1
258,2015-01-11 18:00:00,2015-01-12,18,2015-01-11 18:00:00,GPM,150.0,sunset,Flow (GPM),2015-01-11,1
259,2015-01-11 19:00:00,2015-01-12,19,2015-01-11 19:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-11,1
260,2015-01-11 20:00:00,2015-01-12,20,2015-01-11 20:00:00,GPM,200.0,sunset,Flow (GPM),2015-01-11,1
261,2015-01-11 21:00:00,2015-01-12,21,2015-01-11 21:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2015-01-11,1
262,2015-01-11 22:00:00,2015-01-12,22,2015-01-11 22:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-11,1
263,2015-01-11 23:00:00,2015-01-12,23,2015-01-11 23:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-11,1
264,2015-01-12 00:00:00,2015-01-12,0,2015-01-12 00:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-12,1
265,2015-01-12 01:00:00,2015-01-12,1,2015-01-12 01:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-12,1
266,2015-01-12 02:00:00,2015-01-12,2,2015-01-12 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-12,1
267,2015-01-12 03:00:00,2015-01-12,3,2015-01-12 03:00:00,GPM,0.0,sunset,Flow (GPM),2015-01-12,1
268,2015-01-12 04:00:00,2015-01-12,4,2015-01-12 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-12,1
269,2015-01-12 05:00:00,2015-01-12,5,2015-01-12 05:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-12,1
270,2015-01-12 06:00:00,2015-01-12,6,2015-01-12 06:00:00,GPM,150.0,sunset,Flow (GPM),2015-01-12,1
271,2015-01-12 07:00:00,2015-01-12,7,2015-01-12 07:00:00,GPM,280.0,sunset,Flow (GPM),2015-01-12,1
272,2015-01-12 08:00:00,2015-01-12,8,2015-01-12 08:00:00,GPM,180.0,sunset,Flow (GPM),2015-01-12,1
273,2015-01-12 09:00:00,2015-01-12,9,2015-01-12 09:00:00,GPM,210.0,sunset,Flow (GPM),2015-01-12,1
274,2015-01-12 10:00:00,2015-01-12,10,2015-01-12 10:00:00,GPM,109.95,sunset,Flow (GPM),2015-01-12,1
275,2015-01-12 11:00:00,2015-01-12,11,2015-01-12 11:00:00,GPM,50.05,sunset,Flow (GPM),2015-01-12,1
276,2015-01-12 12:00:00,2015-01-12,12,2015-01-12 12:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-12,1
277,2015-01-12 13:00:00,2015-01-12,13,2015-01-12 13:00:00,GPM,100.00000000000001,sunset,Flow (GPM),2015-01-12,1
278,2015-01-12 14:00:00,2015-01-12,14,2015-01-12 14:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-12,1
279,2015-01-12 15:00:00,2015-01-12,15,2015-01-12 15:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-12,1
280,2015-01-12 16:00:00,2015-01-13,16,2015-01-12 16:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-12,1
281,2015-01-12 17:00:00,2015-01-13,17,2015-01-12 17:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-12,1
282,2015-01-12 18:00:00,2015-01-13,18,2015-01-12 18:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-12,1
283,2015-01-12 19:00:00,2015-01-13,19,2015-01-12 19:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-12,1
284,2015-01-12 20:00:00,2015-01-13,20,2015-01-12 20:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2015-01-12,1
285,2015-01-12 21:00:00,2015-01-13,21,2015-01-12 21:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-12,1
286,2015-01-12 22:00:00,2015-01-13,22,2015-01-12 22:00:00,GPM,80.0,sunset,Flow (GPM),2015-01-12,1
287,2015-01-12 23:00:00,2015-01-13,23,2015-01-12 23:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-12,1
288,2015-01-13 00:00:00,2015-01-13,0,2015-01-13 00:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-13,1
289,2015-01-13 01:00:00,2015-01-13,1,2015-01-13 01:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-13,1
290,2015-01-13 02:00:00,2015-01-13,2,2015-01-13 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-13,1
291,2015-01-13 03:00:00,2015-01-13,3,2015-01-13 03:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-13,1
292,2015-01-13 04:00:00,2015-01-13,4,2015-01-13 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-13,1
293,2015-01-13 05:00:00,2015-01-13,5,2015-01-13 05:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-13,1
294,2015-01-13 06:00:00,2015-01-13,6,2015-01-13 06:00:00,GPM,120.0,sunset,Flow (GPM),2015-01-13,1
295,2015-01-13 07:00:00,2015-01-13,7,2015-01-13 07:00:00,GPM,270.0,sunset,Flow (GPM),2015-01-13,1
296,2015-01-13 08:00:00,2015-01-13,8,2015-01-13 08:00:00,GPM,330.0,sunset,Flow (GPM),2015-01-13,1
297,2015-01-13 09:00:00,2015-01-13,9,2015-01-13 09:00:00,GPM,120.0,sunset,Flow (GPM),2015-01-13,1
298,2015-01-13 10:00:00,2015-01-13,10,2015-01-13 10:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-13,1
299,2015-01-13 11:00:00,2015-01-13,11,2015-01-13 11:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-13,1
300,2015-01-13 12:00:00,2015-01-13,12,2015-01-13 12:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-13,1
301,2015-01-13 13:00:00,2015-01-13,13,2015-01-13 13:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-13,1
302,2015-01-13 14:00:00,2015-01-13,14,2015-01-13 14:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-13,1
303,2015-01-13 15:00:00,2015-01-13,15,2015-01-13 15:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-13,1
304,2015-01-13 16:00:00,2015-01-14,16,2015-01-13 16:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-13,1
305,2015-01-13 17:00:00,2015-01-14,17,2015-01-13 17:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-13,1
306,2015-01-13 18:00:00,2015-01-14,18,2015-01-13 18:00:00,GPM,120.0,sunset,Flow (GPM),2015-01-13,1
307,2015-01-13 19:00:00,2015-01-14,19,2015-01-13 19:00:00,GPM,90.0,sunset,Flow (GPM),2015-01-13,1
308,2015-01-13 20:00:00,2015-01-14,20,2015-01-13 20:00:00,GPM,90.0,sunset,Flow (GPM),2015-01-13,1
309,2015-01-13 21:00:00,2015-01-14,21,2015-01-13 21:00:00,GPM,90.0,sunset,Flow (GPM),2015-01-13,1
310,2015-01-13 22:00:00,2015-01-14,22,2015-01-13 22:00:00,GPM,120.0,sunset,Flow (GPM),2015-01-13,1
311,2015-01-13 23:00:00,2015-01-14,23,2015-01-13 23:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-13,1
312,2015-01-14 00:00:00,2015-01-14,0,2015-01-14 00:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-14,1
313,2015-01-14 01:00:00,2015-01-14,1,2015-01-14 01:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-14,1
314,2015-01-14 02:00:00,2015-01-14,2,2015-01-14 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-14,1
315,2015-01-14 03:00:00,2015-01-14,3,2015-01-14 03:00:00,GPM,0.0,sunset,Flow (GPM),2015-01-14,1
316,2015-01-14 04:00:00,2015-01-14,4,2015-01-14 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-14,1
317,2015-01-14 05:00:00,2015-01-14,5,2015-01-14 05:00:00,GPM,40.00000000000001,sunset,Flow (GPM),2015-01-14,1
318,2015-01-14 06:00:00,2015-01-14,6,2015-01-14 06:00:00,GPM,150.0,sunset,Flow (GPM),2015-01-14,1
319,2015-01-14 07:00:00,2015-01-14,7,2015-01-14 07:00:00,GPM,260.00000000000006,sunset,Flow (GPM),2015-01-14,1
320,2015-01-14 08:00:00,2015-01-14,8,2015-01-14 08:00:00,GPM,260.0,sunset,Flow (GPM),2015-01-14,1
321,2015-01-14 09:00:00,2015-01-14,9,2015-01-14 09:00:00,GPM,120.0,sunset,Flow (GPM),2015-01-14,1
322,2015-01-14 10:00:00,2015-01-14,10,2015-01-14 10:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-14,1
323,2015-01-14 11:00:00,2015-01-14,11,2015-01-14 11:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-14,1
324,2015-01-14 12:00:00,2015-01-14,12,2015-01-14 12:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-14,1
325,2015-01-14 13:00:00,2015-01-14,13,2015-01-14 13:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-14,1
326,2015-01-14 14:00:00,2015-01-14,14,2015-01-14 14:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-14,1
327,2015-01-14 15:00:00,2015-01-14,15,2015-01-14 15:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-14,1
328,2015-01-14 16:00:00,2015-01-15,16,2015-01-14 16:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-14,1
329,2015-01-14 17:00:00,2015-01-15,17,2015-01-14 17:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-14,1
330,2015-01-14 18:00:00,2015-01-15,18,2015-01-14 18:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2015-01-14,1
331,2015-01-14 19:00:00,2015-01-15,19,2015-01-14 19:00:00,GPM,150.0,sunset,Flow (GPM),2015-01-14,1
332,2015-01-14 20:00:00,2015-01-15,20,2015-01-14 20:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-14,1
333,2015-01-14 21:00:00,2015-01-15,21,2015-01-14 21:00:00,GPM,120.0,sunset,Flow (GPM),2015-01-14,1
334,2015-01-14 22:00:00,2015-01-15,22,2015-01-14 22:00:00,GPM,180.0,sunset,Flow (GPM),2015-01-14,1
335,2015-01-14 23:00:00,2015-01-15,23,2015-01-14 23:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-14,1
336,2015-01-15 00:00:00,2015-01-15,0,2015-01-15 00:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-15,1
337,2015-01-15 01:00:00,2015-01-15,1,2015-01-15 01:00:00,GPM,0.0,sunset,Flow (GPM),2015-01-15,1
338,2015-01-15 02:00:00,2015-01-15,2,2015-01-15 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-15,1
339,2015-01-15 03:00:00,2015-01-15,3,2015-01-15 03:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-15,1
340,2015-01-15 04:00:00,2015-01-15,4,2015-01-15 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-15,1
341,2015-01-15 05:00:00,2015-01-15,5,2015-01-15 05:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-15,1
342,2015-01-15 06:00:00,2015-01-15,6,2015-01-15 06:00:00,GPM,140.0,sunset,Flow (GPM),2015-01-15,1
343,2015-01-15 07:00:00,2015-01-15,7,2015-01-15 07:00:00,GPM,340.0,sunset,Flow (GPM),2015-01-15,1
344,2015-01-15 08:00:00,2015-01-15,8,2015-01-15 08:00:00,GPM,210.0,sunset,Flow (GPM),2015-01-15,1
345,2015-01-15 09:00:00,2015-01-15,9,2015-01-15 09:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-15,1
346,2015-01-15 10:00:00,2015-01-15,10,2015-01-15 10:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-15,1
347,2015-01-15 11:00:00,2015-01-15,11,2015-01-15 11:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-15,1
348,2015-01-15 12:00:00,2015-01-15,12,2015-01-15 12:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-15,1
349,2015-01-15 13:00:00,2015-01-15,13,2015-01-15 13:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-15,1
350,2015-01-15 14:00:00,2015-01-15,14,2015-01-15 14:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-15,1
351,2015-01-15 15:00:00,2015-01-15,15,2015-01-15 15:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-15,1
352,2015-01-15 16:00:00,2015-01-16,16,2015-01-15 16:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-15,1
353,2015-01-15 17:00:00,2015-01-16,17,2015-01-15 17:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-01-15,1
354,2015-01-15 18:00:00,2015-01-16,18,2015-01-15 18:00:00,GPM,90.0,sunset,Flow (GPM),2015-01-15,1
355,2015-01-15 19:00:00,2015-01-16,19,2015-01-15 19:00:00,GPM,100.0,sunset,Flow (GPM),2015-01-15,1
356,2015-01-15 20:00:00,2015-01-16,20,2015-01-15 20:00:00,GPM,90.0,sunset,Flow (GPM),2015-01-15,1
357,2015-01-15 21:00:00,2015-01-16,21,2015-01-15 21:00:00,GPM,70.0,sunset,Flow (GPM),2015-01-15,1
358,2015-01-15 22:00:00,2015-01-16,22,2015-01-15 22:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-15,1
359,2015-01-15 23:00:00,2015-01-16,23,2015-01-15 23:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-15,1
360,2015-01-16 00:00:00,2015-01-16,0,2015-01-16 00:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-16,1
361,2015-01-16 01:00:00,2015-01-16,1,2015-01-16 01:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-16,1
362,2015-01-16 02:00:00,2015-01-16,2,2015-01-16 02:00:00,GPM,0.0,sunset,Flow (GPM),2015-01-16,1
363,2015-01-16 03:00:00,2015-01-16,3,2015-01-16 03:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-16,1
364,2015-01-16 04:00:00,2015-01-16,4,2015-01-16 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-16,1
365,2015-01-16 05:00:00,2015-01-16,5,2015-01-16 05:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-16,1
366,2015-01-16 06:00:00,2015-01-16,6,2015-01-16 06:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2015-01-16,1
367,2015-01-16 07:00:00,2015-01-16,7,2015-01-16 07:00:00,GPM,190.00000000000003,sunset,Flow (GPM),2015-01-16,1
368,2015-01-16 08:00:00,2015-01-16,8,2015-01-16 08:00:00,GPM,200.0,sunset,Flow (GPM),2015-01-16,1
369,2015-01-16 09:00:00,2015-01-16,9,2015-01-16 09:00:00,GPM,140.0,sunset,Flow (GPM),2015-01-16,1
370,2015-01-16 10:00:00,2015-01-16,10,2015-01-16 10:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-16,1
371,2015-01-16 11:00:00,2015-01-16,11,2015-01-16 11:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-16,1
372,2015-01-16 12:00:00,2015-01-16,12,2015-01-16 12:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-16,1
373,2015-01-16 13:00:00,2015-01-16,13,2015-01-16 13:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-16,1
374,2015-01-16 14:00:00,2015-01-16,14,2015-01-16 14:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-16,1
375,2015-01-16 15:00:00,2015-01-16,15,2015-01-16 15:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-16,1
376,2015-01-16 16:00:00,2015-01-17,16,2015-01-16 16:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-16,1
377,2015-01-16 17:00:00,2015-01-17,17,2015-01-16 17:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-16,1
378,2015-01-16 18:00:00,2015-01-17,18,2015-01-16 18:00:00,GPM,130.0,sunset,Flow (GPM),2015-01-16,1
379,2015-01-16 19:00:00,2015-01-17,19,2015-01-16 19:00:00,GPM,140.0,sunset,Flow (GPM),2015-01-16,1
380,2015-01-16 20:00:00,2015-01-17,20,2015-01-16 20:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-16,1
381,2015-01-16 21:00:00,2015-01-17,21,2015-01-16 21:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-16,1
382,2015-01-16 22:00:00,2015-01-17,22,2015-01-16 22:00:00,GPM,70.0,sunset,Flow (GPM),2015-01-16,1
383,2015-01-16 23:00:00,2015-01-17,23,2015-01-16 23:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-16,1
384,2015-01-17 00:00:00,2015-01-17,0,2015-01-17 00:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-17,1
385,2015-01-17 01:00:00,2015-01-17,1,2015-01-17 01:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-17,1
386,2015-01-17 02:00:00,2015-01-17,2,2015-01-17 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-17,1
387,2015-01-17 03:00:00,2015-01-17,3,2015-01-17 03:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-17,1
388,2015-01-17 04:00:00,2015-01-17,4,2015-01-17 04:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-17,1
389,2015-01-17 05:00:00,2015-01-17,5,2015-01-17 05:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-17,1
390,2015-01-17 06:00:00,2015-01-17,6,2015-01-17 06:00:00,GPM,0.0,sunset,Flow (GPM),2015-01-17,1
391,2015-01-17 07:00:00,2015-01-17,7,2015-01-17 07:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-17,1
392,2015-01-17 08:00:00,2015-01-17,8,2015-01-17 08:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-17,1
393,2015-01-17 09:00:00,2015-01-17,9,2015-01-17 09:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2015-01-17,1
394,2015-01-17 10:00:00,2015-01-17,10,2015-01-17 10:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2015-01-17,1
395,2015-01-17 11:00:00,2015-01-17,11,2015-01-17 11:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2015-01-17,1
396,2015-01-17 12:00:00,2015-01-17,12,2015-01-17 12:00:00,GPM,180.0,sunset,Flow (GPM),2015-01-17,1
397,2015-01-17 13:00:00,2015-01-17,13,2015-01-17 13:00:00,GPM,70.0,sunset,Flow (GPM),2015-01-17,1
398,2015-01-17 14:00:00,2015-01-17,14,2015-01-17 14:00:00,GPM,150.0,sunset,Flow (GPM),2015-01-17,1
399,2015-01-17 15:00:00,2015-01-17,15,2015-01-17 15:00:00,GPM,90.0,sunset,Flow (GPM),2015-01-17,1
400,2015-01-17 16:00:00,2015-01-18,16,2015-01-17 16:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-17,1
401,2015-01-17 17:00:00,2015-01-18,17,2015-01-17 17:00:00,GPM,150.0,sunset,Flow (GPM),2015-01-17,1
402,2015-01-17 18:00:00,2015-01-18,18,2015-01-17 18:00:00,GPM,200.0,sunset,Flow (GPM),2015-01-17,1
403,2015-01-17 19:00:00,2015-01-18,19,2015-01-17 19:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-17,1
404,2015-01-17 20:00:00,2015-01-18,20,2015-01-17 20:00:00,GPM,70.0,sunset,Flow (GPM),2015-01-17,1
405,2015-01-17 21:00:00,2015-01-18,21,2015-01-17 21:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-17,1
406,2015-01-17 22:00:00,2015-01-18,22,2015-01-17 22:00:00,GPM,30.000000000000007,sunset,Flow (GPM),2015-01-17,1
407,2015-01-17 23:00:00,2015-01-18,23,2015-01-17 23:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-17,1
408,2015-01-18 00:00:00,2015-01-18,0,2015-01-18 00:00:00,GPM,30.0,sunset,Flow (GPM),2015-01-18,1
409,2015-01-18 01:00:00,2015-01-18,1,2015-01-18 01:00:00,GPM,20.0,sunset,Flow (GPM),2015-01-18,1
410,2015-01-18 02:00:00,2015-01-18,2,2015-01-18 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-18,1
411,2015-01-18 03:00:00,2015-01-18,3,2015-01-18 03:00:00,GPM,50.0,sunset,Flow (GPM),2015-01-18,1
412,2015-01-18 04:00:00,2015-01-18,4,2015-01-18 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-01-18,1
413,2015-01-18 05:00:00,2015-01-18,5,2015-01-18 05:00:00,GPM,60.0,sunset,Flow (GPM),2015-01-18,1
414,2015-01-18 06:00:00,2015-01-18,6,2015-01-18 06:00:00,GPM,40.0,sunset,Flow (GPM),2015-01-18,1
