,variable,Date,Hour,value,units,site,dates,WeekDay,WeekPart,time stamp
2433,Total.Flow,11/19/2016,12,0.086666667,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 12:00
2434,Total.Flow,11/19/2016,13,0.09975,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 13:00
2435,Total.Flow,11/19/2016,14,0.037616667,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 14:00
2436,Total.Flow,11/19/2016,15,0.1374,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 15:00
2437,Total.Flow,11/19/2016,16,0.26165,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 16:00
2438,Total.Flow,11/19/2016,17,0.299233333,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 17:00
2439,Total.Flow,11/19/2016,18,0.187016667,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 18:00
2440,Total.Flow,11/19/2016,19,0.411283333,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 19:00
2441,Total.Flow,11/19/2016,20,0.13695,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 20:00
2442,Total.Flow,11/19/2016,21,0.0875,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 21:00
2443,Total.Flow,11/19/2016,22,0.075016667,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 22:00
2444,Total.Flow,11/19/2016,23,0.261633333,GPM,BuildingA,11/19/2016,7,Weekend,11/19/2016 23:00
2445,Total.Flow,11/20/2016,0,0,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 0:00
2446,Total.Flow,11/20/2016,1,0,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 1:00
2447,Total.Flow,11/20/2016,2,0,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 2:00
2448,Total.Flow,11/20/2016,3,0,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 3:00
2449,Total.Flow,11/20/2016,4,0,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 4:00
2450,Total.Flow,11/20/2016,5,0.024933333,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 5:00
2451,Total.Flow,11/20/2016,6,0.02495,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 6:00
2452,Total.Flow,11/20/2016,7,0.57355,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 7:00
2453,Total.Flow,11/20/2016,8,0.82225,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 8:00
2454,Total.Flow,11/20/2016,9,0.273666667,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 9:00
2455,Total.Flow,11/20/2016,10,0.4368,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 10:00
2456,Total.Flow,11/20/2016,11,0.09955,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 11:00
2457,Total.Flow,11/20/2016,12,0.3614,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 12:00
2458,Total.Flow,11/20/2016,13,0.0877,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 13:00
2459,Total.Flow,11/20/2016,14,0.100183333,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 14:00
2460,Total.Flow,11/20/2016,15,0.212183333,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 15:00
2461,Total.Flow,11/20/2016,16,0.050083333,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 16:00
2462,Total.Flow,11/20/2016,17,0.0374,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 17:00
2463,Total.Flow,11/20/2016,18,0.336416667,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 18:00
2464,Total.Flow,11/20/2016,19,0.16235,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 19:00
2465,Total.Flow,11/20/2016,20,0.287,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 20:00
2466,Total.Flow,11/20/2016,21,0.31195,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 21:00
2467,Total.Flow,11/20/2016,22,0.075033333,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 22:00
2468,Total.Flow,11/20/2016,23,0.02495,GPM,BuildingA,11/20/2016,1,Weekday,11/20/2016 23:00
2469,Total.Flow,11/21/2016,0,0,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 0:00
2470,Total.Flow,11/21/2016,1,0,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 1:00
2471,Total.Flow,11/21/2016,2,0,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 2:00
2472,Total.Flow,11/21/2016,3,0,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 3:00
2473,Total.Flow,11/21/2016,4,0,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 4:00
2474,Total.Flow,11/21/2016,5,0.086666667,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 5:00
2475,Total.Flow,11/21/2016,6,0.087733333,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 6:00
2476,Total.Flow,11/21/2016,7,0.859916667,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 7:00
2477,Total.Flow,11/21/2016,8,0.823333333,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 8:00
2478,Total.Flow,11/21/2016,9,0.237116667,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 9:00
2479,Total.Flow,11/21/2016,10,0.261233333,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 10:00
2480,Total.Flow,11/21/2016,11,0.336233333,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 11:00
2481,Total.Flow,11/21/2016,12,0.261833333,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 12:00
2482,Total.Flow,11/21/2016,13,0.484816667,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 13:00
2483,Total.Flow,11/21/2016,14,0.062333333,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 14:00
2484,Total.Flow,11/21/2016,15,0.099966667,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 15:00
2485,Total.Flow,11/21/2016,16,0.11265,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 16:00
2486,Total.Flow,11/21/2016,17,0.224833333,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 17:00
2487,Total.Flow,11/21/2016,18,0.498116667,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 18:00
2488,Total.Flow,11/21/2016,19,0.211966667,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 19:00
2489,Total.Flow,11/21/2016,20,0.31195,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 20:00
2490,Total.Flow,11/21/2016,21,0.39815,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 21:00
2491,Total.Flow,11/21/2016,22,0.07525,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 22:00
2492,Total.Flow,11/21/2016,23,0.049666667,GPM,BuildingA,11/21/2016,2,Weekday,11/21/2016 23:00
2493,Total.Flow,11/22/2016,0,0,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 0:00
2494,Total.Flow,11/22/2016,1,0,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 1:00
2495,Total.Flow,11/22/2016,2,0,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 2:00
2496,Total.Flow,11/22/2016,3,0.024933333,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 3:00
2497,Total.Flow,11/22/2016,4,0,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 4:00
2498,Total.Flow,11/22/2016,5,0.02515,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 5:00
2499,Total.Flow,11/22/2016,6,0.149833333,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 6:00
2500,Total.Flow,11/22/2016,7,0.3356,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 7:00
2501,Total.Flow,11/22/2016,8,0.17395,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 8:00
2502,Total.Flow,11/22/2016,9,0.2496,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 9:00
2503,Total.Flow,11/22/2016,10,0.13675,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 10:00
2504,Total.Flow,11/22/2016,11,0.285933333,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 11:00
2505,Total.Flow,11/22/2016,12,0.187866667,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 12:00
2506,Total.Flow,11/22/2016,13,0.2365,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 13:00
2507,Total.Flow,11/22/2016,14,0.049466667,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 14:00
2508,Total.Flow,11/22/2016,15,0.024933333,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 15:00
2509,Total.Flow,11/22/2016,16,0.06215,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 16:00
2510,Total.Flow,11/22/2016,17,0.124916667,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 17:00
2511,Total.Flow,11/22/2016,18,0.175216667,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 18:00
2512,Total.Flow,11/22/2016,19,0.1623,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 19:00
2513,Total.Flow,11/22/2016,20,0.3003,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 20:00
2514,Total.Flow,11/22/2016,21,0.274516667,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 21:00
2515,Total.Flow,11/22/2016,22,0.074816667,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 22:00
2516,Total.Flow,11/22/2016,23,0.049683333,GPM,BuildingA,11/22/2016,3,Weekday,11/22/2016 23:00
2517,Total.Flow,11/23/2016,0,0.02495,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 0:00
2518,Total.Flow,11/23/2016,1,0.037633333,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 1:00
2519,Total.Flow,11/23/2016,2,0.012683333,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 2:00
2520,Total.Flow,11/23/2016,3,0.02515,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 3:00
2521,Total.Flow,11/23/2016,4,0.012266667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 4:00
2522,Total.Flow,11/23/2016,5,0.024516667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 5:00
2523,Total.Flow,11/23/2016,6,0.200783333,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 6:00
2524,Total.Flow,11/23/2016,7,0.373316667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 7:00
2525,Total.Flow,11/23/2016,8,0.798633333,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 8:00
2526,Total.Flow,11/23/2016,9,0.49895,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 9:00
2527,Total.Flow,11/23/2016,10,0.136966667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 10:00
2528,Total.Flow,11/23/2016,11,0.261666667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 11:00
2529,Total.Flow,11/23/2016,12,0.311516667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 12:00
2530,Total.Flow,11/23/2016,13,0.473616667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 13:00
2531,Total.Flow,11/23/2016,14,0.137366667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 14:00
2532,Total.Flow,11/23/2016,15,0.125316667,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 15:00
2533,Total.Flow,11/23/2016,16,0.2255,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 16:00
2534,Total.Flow,11/23/2016,17,0.32505,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 17:00
2535,Total.Flow,11/23/2016,18,0.3489,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 18:00
2536,Total.Flow,11/23/2016,19,0.313633333,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 19:00
2537,Total.Flow,11/23/2016,20,0.06255,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 20:00
2538,Total.Flow,11/23/2016,21,0.249383333,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 21:00
2539,Total.Flow,11/23/2016,22,0.0374,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 22:00
2540,Total.Flow,11/23/2016,23,0,GPM,BuildingA,11/23/2016,4,Weekday,11/23/2016 23:00
2541,Total.Flow,11/24/2016,0,0,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 0:00
2542,Total.Flow,11/24/2016,1,0,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 1:00
2543,Total.Flow,11/24/2016,2,0,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 2:00
2544,Total.Flow,11/24/2016,3,0,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 3:00
2545,Total.Flow,11/24/2016,4,0,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 4:00
2546,Total.Flow,11/24/2016,5,0,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 5:00
2547,Total.Flow,11/24/2016,6,0.13635,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 6:00
2548,Total.Flow,11/24/2016,7,0.2741,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 7:00
2549,Total.Flow,11/24/2016,8,0.410816667,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 8:00
2550,Total.Flow,11/24/2016,9,0.534433333,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 9:00
2551,Total.Flow,11/24/2016,10,0.611733333,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 10:00
2552,Total.Flow,11/24/2016,11,0.572316667,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 11:00
2553,Total.Flow,11/24/2016,12,0.325233333,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 12:00
2554,Total.Flow,11/24/2016,13,0.125333333,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 13:00
2555,Total.Flow,11/24/2016,14,0.0873,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 14:00
2556,Total.Flow,11/24/2016,15,0.38675,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 15:00
2557,Total.Flow,11/24/2016,16,0.124266667,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 16:00
2558,Total.Flow,11/24/2016,17,0.299866667,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 17:00
2559,Total.Flow,11/24/2016,18,0.061733333,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 18:00
2560,Total.Flow,11/24/2016,19,0.199933333,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 19:00
2561,Total.Flow,11/24/2016,20,0.387366667,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 20:00
2562,Total.Flow,11/24/2016,21,0.149866667,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 21:00
2563,Total.Flow,11/24/2016,22,0.199733333,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 22:00
2564,Total.Flow,11/24/2016,23,0.012466667,GPM,BuildingA,11/24/2016,5,Weekday,11/24/2016 23:00
2565,Total.Flow,11/25/2016,0,0,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 0:00
2566,Total.Flow,11/25/2016,1,0.037833333,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 1:00
2567,Total.Flow,11/25/2016,2,0.012266667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 2:00
2568,Total.Flow,11/25/2016,3,0.012683333,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 3:00
2569,Total.Flow,11/25/2016,4,0.02495,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 4:00
2570,Total.Flow,11/25/2016,5,0.024733333,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 5:00
2571,Total.Flow,11/25/2016,6,0.012466667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 6:00
2572,Total.Flow,11/25/2016,7,0.162316667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 7:00
2573,Total.Flow,11/25/2016,8,0.560233333,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 8:00
2574,Total.Flow,11/25/2016,9,0.772983333,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 9:00
2575,Total.Flow,11/25/2016,10,0.1868,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 10:00
2576,Total.Flow,11/25/2016,11,0.1247,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 11:00
2577,Total.Flow,11/25/2016,12,0.037616667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 12:00
2578,Total.Flow,11/25/2016,13,0.1748,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 13:00
2579,Total.Flow,11/25/2016,14,0.17415,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 14:00
2580,Total.Flow,11/25/2016,15,0.28615,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 15:00
2581,Total.Flow,11/25/2016,16,0.149216667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 16:00
2582,Total.Flow,11/25/2016,17,0.661683333,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 17:00
2583,Total.Flow,11/25/2016,18,0.611116667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 18:00
2584,Total.Flow,11/25/2016,19,0.249816667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 19:00
2585,Total.Flow,11/25/2016,20,0.198483333,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 20:00
2586,Total.Flow,11/25/2016,21,0.175,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 21:00
2587,Total.Flow,11/25/2016,22,0.012266667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 22:00
2588,Total.Flow,11/25/2016,23,0.012466667,GPM,BuildingA,11/25/2016,6,Weekend,11/25/2016 23:00
2589,Total.Flow,11/26/2016,0,0,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 0:00
2590,Total.Flow,11/26/2016,1,0,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 1:00
2591,Total.Flow,11/26/2016,2,0,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 2:00
2592,Total.Flow,11/26/2016,3,0,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 3:00
2593,Total.Flow,11/26/2016,4,0.037616667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 4:00
2594,Total.Flow,11/26/2016,5,0,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 5:00
2595,Total.Flow,11/26/2016,6,0.024933333,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 6:00
2596,Total.Flow,11/26/2016,7,0.0372,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 7:00
2597,Total.Flow,11/26/2016,8,0.585783333,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 8:00
2598,Total.Flow,11/26/2016,9,0.348083333,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 9:00
2599,Total.Flow,11/26/2016,10,0.486883333,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 10:00
2600,Total.Flow,11/26/2016,11,0.423133333,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 11:00
2601,Total.Flow,11/26/2016,12,0.174566667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 12:00
2602,Total.Flow,11/26/2016,13,0.175016667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 13:00
2603,Total.Flow,11/26/2016,14,0.511433333,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 14:00
2604,Total.Flow,11/26/2016,15,0.062566667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 15:00
2605,Total.Flow,11/26/2016,16,0.12385,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 16:00
2606,Total.Flow,11/26/2016,17,0.150466667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 17:00
2607,Total.Flow,11/26/2016,18,0.249166667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 18:00
2608,Total.Flow,11/26/2016,19,0.199716667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 19:00
2609,Total.Flow,11/26/2016,20,0.062566667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 20:00
2610,Total.Flow,11/26/2016,21,0.1249,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 21:00
2611,Total.Flow,11/26/2016,22,0.074816667,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 22:00
2612,Total.Flow,11/26/2016,23,0.062133333,GPM,BuildingA,11/26/2016,7,Weekend,11/26/2016 23:00
2613,Total.Flow,11/27/2016,0,0,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 0:00
2614,Total.Flow,11/27/2016,1,0.012266667,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 1:00
2615,Total.Flow,11/27/2016,2,0.012683333,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 2:00
2616,Total.Flow,11/27/2016,3,0,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 3:00
2617,Total.Flow,11/27/2016,4,0,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 4:00
2618,Total.Flow,11/27/2016,5,0.1243,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 5:00
2619,Total.Flow,11/27/2016,6,0.249383333,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 6:00
2620,Total.Flow,11/27/2016,7,0.286983333,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 7:00
2621,Total.Flow,11/27/2016,8,0.487083333,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 8:00
2622,Total.Flow,11/27/2016,9,0.1991,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 9:00
2623,Total.Flow,11/27/2016,10,0.1621,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 10:00
2624,Total.Flow,11/27/2016,11,0.086666667,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 11:00
2625,Total.Flow,11/27/2016,12,0.25,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 12:00
2626,Total.Flow,11/27/2016,13,0.0372,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 13:00
2627,Total.Flow,11/27/2016,14,0.0875,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 14:00
2628,Total.Flow,11/27/2016,15,0.02515,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 15:00
2629,Total.Flow,11/27/2016,16,0.06215,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 16:00
2630,Total.Flow,11/27/2016,17,0.435383333,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 17:00
2631,Total.Flow,11/27/2016,18,0.324183333,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 18:00
2632,Total.Flow,11/27/2016,19,0.310916667,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 19:00
2633,Total.Flow,11/27/2016,20,0.299866667,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 20:00
2634,Total.Flow,11/27/2016,21,0.137783333,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 21:00
2635,Total.Flow,11/27/2016,22,0.112233333,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 22:00
2636,Total.Flow,11/27/2016,23,0.012266667,GPM,BuildingA,11/27/2016,1,Weekday,11/27/2016 23:00
2637,Total.Flow,11/28/2016,0,0.025366667,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 0:00
2638,Total.Flow,11/28/2016,1,0,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 1:00
2639,Total.Flow,11/28/2016,2,0,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 2:00
2640,Total.Flow,11/28/2016,3,0,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 3:00
2641,Total.Flow,11/28/2016,4,0.012683333,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 4:00
2642,Total.Flow,11/28/2016,5,0.012683333,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 5:00
2643,Total.Flow,11/28/2016,6,0.012466667,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 6:00
2644,Total.Flow,11/28/2016,7,0.5106,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 7:00
2645,Total.Flow,11/28/2016,8,0.51125,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 8:00
2646,Total.Flow,11/28/2016,9,0.198233333,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 9:00
2647,Total.Flow,11/28/2016,10,0.09955,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 10:00
2648,Total.Flow,11/28/2016,11,0.18745,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 11:00
2649,Total.Flow,11/28/2016,12,0.3489,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 12:00
2650,Total.Flow,11/28/2016,13,0.262883333,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 13:00
2651,Total.Flow,11/28/2016,14,0.124916667,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 14:00
2652,Total.Flow,11/28/2016,15,0.064166667,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 15:00
2653,Total.Flow,11/28/2016,16,0.037616667,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 16:00
2654,Total.Flow,11/28/2016,17,0.112033333,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 17:00
2655,Total.Flow,11/28/2016,18,0.0871,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 18:00
2656,Total.Flow,11/28/2016,19,0.012683333,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 19:00
2657,Total.Flow,11/28/2016,20,0.262066667,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 20:00
2658,Total.Flow,11/28/2016,21,0.261833333,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 21:00
2659,Total.Flow,11/28/2016,22,0.124266667,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 22:00
2660,Total.Flow,11/28/2016,23,0.049883333,GPM,BuildingA,11/28/2016,2,Weekday,11/28/2016 23:00
2661,Total.Flow,11/29/2016,0,0.02315,GPM,BuildingA,11/29/2016,3,Weekday,11/29/2016 0:00
2662,Total.Flow,11/29/2016,1,0.012683333,GPM,BuildingA,11/29/2016,3,Weekday,11/29/2016 1:00
2663,Total.Flow,11/29/2016,2,0,GPM,BuildingA,11/29/2016,3,Weekday,11/29/2016 2:00
2664,Total.Flow,11/29/2016,3,0,GPM,BuildingA,11/29/2016,3,Weekday,11/29/2016 3:00
2665,Total.Flow,11/29/2016,4,0,GPM,BuildingA,11/29/2016,3,Weekday,11/29/2016 4:00
2666,Total.Flow,11/29/2016,5,0.0374,GPM,BuildingA,11/29/2016,3,Weekday,11/29/2016 5:00
2667,Total.Flow,11/29/2016,6,0.1249,GPM,BuildingA,11/29/2016,3,Weekday,11/29/2016 6:00
2668,Total.Flow,11/29/2016,7,0.797966667,GPM,BuildingA,11/29/2016,3,Weekday,11/29/2016 7:00
