,dates,hour_pt,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
351,2015-09-24,276,2650.0,24,790.0000000000001,7,0.29811320754716986,stream
352,2015-09-25,276,2880.0,24,850.0000000000001,8,0.2951388888888889,stream
353,2015-09-26,276,2670.000000000001,24,700.0,11,0.2621722846441947,stream
354,2015-09-29,276,2940.0,24,840.0,8,0.2857142857142857,stream
355,2015-09-30,276,2720.0,24,720.0,8,0.2647058823529412,stream
356,2015-10-01,276,2939.9999999999995,24,800.0,8,0.272108843537415,stream
357,2015-10-02,276,2419.9999999999995,24,710.0,8,0.29338842975206614,stream
358,2015-10-03,276,2919.9999999999995,24,750.0,10,0.2568493150684932,stream
359,2015-10-06,276,2680.0,24,799.9999999999999,7,0.29850746268656714,stream
360,2015-10-07,276,2800.0,24,900.0,8,0.32142857142857145,stream
361,2015-10-08,276,2660.0,24,850.0,8,0.3195488721804511,stream
362,2015-10-09,276,2600.0,24,670.0000000000001,9,0.2576923076923077,stream
363,2015-10-10,276,2870.0,24,760.0,10,0.26480836236933797,stream
364,2015-10-13,276,3080.0,24,770.0,7,0.25,stream
365,2015-10-14,276,3070.0,24,900.0,8,0.2931596091205212,stream
366,2015-10-15,276,2760.0,24,750.0000000000001,8,0.27173913043478265,stream
367,2015-10-20,276,2820.0000000000005,24,790.0,8,0.28014184397163117,stream
368,2015-10-21,276,2539.9999999999995,24,760.0000000000001,8,0.29921259842519693,stream
369,2015-10-22,276,2679.9999999999995,24,810.0000000000001,8,0.30223880597014935,stream
370,2015-10-23,276,2789.9999999999995,24,810.0,8,0.2903225806451613,stream
371,2015-10-24,276,2770.0,24,780.0,13,0.2815884476534296,stream
372,2015-10-27,276,2539.9999999999995,24,779.9999999999999,8,0.30708661417322836,stream
373,2015-10-28,276,2720.0,24,850.0000000000001,8,0.3125,stream
374,2015-10-29,276,2710.0,24,830.0,8,0.3062730627306273,stream
375,2015-11-03,276,2909.9999999999995,24,730.0,8,0.2508591065292096,stream
376,2015-11-04,276,2889.9999999999995,24,880.0,8,0.30449826989619383,stream
377,2015-11-05,276,2760.0,24,799.9999999999999,7,0.28985507246376807,stream
378,2015-11-06,276,2860.0000000000005,24,779.9999999999999,8,0.27272727272727265,stream
379,2015-11-07,276,2920.0,24,730.0000000000001,10,0.25000000000000006,stream
380,2015-11-10,276,2470.0,24,730.0000000000001,8,0.2955465587044535,stream
381,2015-11-12,276,2639.9999999999995,24,760.0,7,0.2878787878787879,stream
382,2015-11-13,276,2630.0,24,660.0,7,0.2509505703422053,stream
